event_id,event_date,customer_id,event_type,source
E000778B,2024-03-17,C00776,purchase,Email
E000779A,2024-03-17,C00777,page_view,Direct
E000779B,2024-03-17,C00777,purchase,Direct
E000780A,2024-03-17,C00778,page_view,Organic Search
E000780B,2024-03-17,C00778,purchase,Organic Search
E000781A,2024-03-18,C00779,page_view,Paid Social
E000781B,2024-03-18,C00779,purchase,Paid Social
E000782A,2024-03-18,C00780,page_view,Email
E000782B,2024-03-18,C00780,purchase,Email
E000783A,2024-03-19,C00781,page_view,Direct
E000783B,2024-03-19,C00781,purchase,Direct
E000784A,2024-03-19,C00782,page_view,Organic Search
E000784B,2024-03-19,C00782,purchase,Organic Search
E000785A,2024-03-19,C00783,page_view,Paid Social
E000785B,2024-03-19,C00783,purchase,Paid Social
E000786A,2024-03-21,C00784,page_view,Email
E000786B,2024-03-21,C00784,purchase,Email
E000787A,2024-03-27,C00396,page_view,Direct
E000787B,2024-03-27,C00396,purchase,Direct
E000788A,2024-03-27,C00785,page_view,Organic Search
E000788B,2024-03-27,C00785,purchase,Organic Search
E000789A,2024-03-27,C00786,page_view,Paid Social
E000789B,2024-03-27,C00786,purchase,Paid Social
E000790A,2024-03-27,C00787,page_view,Email
E000790B,2024-03-27,C00787,purchase,Email
E000791A,2024-03-28,C00788,page_view,Direct
E000791B,2024-03-28,C00788,purchase,Direct
E000792A,2024-03-28,C00789,page_view,Organic Search
E000792B,2024-03-28,C00789,purchase,Organic Search
E000793A,2024-03-30,C00530,page_view,Paid Social
E000793B,2024-03-30,C00530,purchase,Paid Social
E000794A,2024-03-30,C00790,page_view,Email
E000794B,2024-03-30,C00790,purchase,Email
E000795A,2024-03-31,C00791,page_view,Direct
E000795B,2024-03-31,C00791,purchase,Direct
E000796A,2024-03-31,C00792,page_view,Organic Search
E000796B,2024-03-31,C00792,purchase,Organic Search
E000797A,2024-03-31,C00793,page_view,Paid Social
E000797B,2024-03-31,C00793,purchase,Paid Social
E000798A,2024-03-31,C00794,page_view,Email
E000798B,2024-03-31,C00794,purchase,Email
E000799A,2024-04-01,C00795,page_view,Direct
E000799B,2024-04-01,C00795,purchase,Direct
E000800A,2024-04-03,C00796,page_view,Organic Search
E000800B,2024-04-03,C00796,purchase,Organic Search
E000801A,2024-04-03,C00797,page_view,Paid Social
E000801B,2024-04-03,C00797,purchase,Paid Social
E000802A,2024-04-03,C00798,page_view,Email
E000802B,2024-04-03,C00798,purchase,Email
E000803A,2024-04-04,C00799,page_view,Direct
E000803B,2024-04-04,C00799,purchase,Direct
E000804A,2024-04-04,C00800,page_view,Organic Search
E000804B,2024-04-04,C00800,purchase,Organic Search
E000805A,2024-04-04,C00801,page_view,Paid Social
E000805B,2024-04-04,C00801,purchase,Paid Social
E000806A,2024-04-04,C00802,page_view,Email
E000806B,2024-04-04,C00802,purchase,Email
E000807A,2024-04-05,C00803,page_view,Direct
E000807B,2024-04-05,C00803,purchase,Direct
E000808A,2024-04-05,C00804,page_view,Organic Search
E000808B,2024-04-05,C00804,purchase,Organic Search
E000809A,2024-04-05,C00805,page_view,Paid Social
E000809B,2024-04-05,C00805,purchase,Paid Social
E000810A,2024-04-06,C00806,page_view,Email
E000810B,2024-04-06,C00806,purchase,Email
E000811A,2024-04-06,C00807,page_view,Direct
E000811B,2024-04-06,C00807,purchase,Direct
E000812A,2024-04-06,C00808,page_view,Organic Search
E000812B,2024-04-06,C00808,purchase,Organic Search
E000813A,2024-04-06,C00809,page_view,Paid Social
E000813B,2024-04-06,C00809,purchase,Paid Social
E000814A,2024-04-07,C00810,page_view,Email
E000814B,2024-04-07,C00810,purchase,Email
E000815A,2024-04-07,C00811,page_view,Direct
E000815B,2024-04-07,C00811,purchase,Direct
E000816A,2024-04-08,C00812,page_view,Organic Search
E000816B,2024-04-08,C00812,purchase,Organic Search
E000817A,2024-04-08,C00813,page_view,Paid Social
E000817B,2024-04-08,C00813,purchase,Paid Social
E000818A,2024-04-08,C00814,page_view,Email
E000818B,2024-04-08,C00814,purchase,Email
E000819A,2024-04-09,C00815,page_view,Direct
E000819B,2024-04-09,C00815,purchase,Direct
E000820A,2024-04-09,C00816,page_view,Organic Search
E000820B,2024-04-09,C00816,purchase,Organic Search
E000821A,2024-04-10,C00817,page_view,Paid Social
E000821B,2024-04-10,C00817,purchase,Paid Social
E000822A,2024-04-10,C00818,page_view,Email
E000822B,2024-04-10,C00818,purchase,Email
E000823A,2024-04-10,C00819,page_view,Direct
E000823B,2024-04-10,C00819,purchase,Direct
E000824A,2024-04-10,C00820,page_view,Organic Search
E000824B,2024-04-10,C00820,purchase,Organic Search
E000825A,2024-04-11,C00821,page_view,Paid Social
E000825B,2024-04-11,C00821,purchase,Paid Social
E000826A,2024-04-13,C00822,page_view,Email
E000826B,2024-04-13,C00822,purchase,Email
E000827A,2024-04-14,C00823,page_view,Direct
E000827B,2024-04-14,C00823,purchase,Direct
E000828A,2024-04-14,C00824,page_view,Organic Search
E000828B,2024-04-14,C00824,purchase,Organic Search
E000829A,2024-04-14,C00825,page_view,Paid Social
E000829B,2024-04-14,C00825,purchase,Paid Social
E000830A,2024-04-15,C00826,page_view,Email
E000830B,2024-04-15,C00826,purchase,Email
E000831A,2024-04-15,C00827,page_view,Direct
E000831B,2024-04-15,C00827,purchase,Direct
E000832A,2024-04-16,C00828,page_view,Organic Search
E000832B,2024-04-16,C00828,purchase,Organic Search
E000833A,2024-04-16,C00829,page_view,Paid Social
E000833B,2024-04-16,C00829,purchase,Paid Social
E000834A,2024-04-16,C00830,page_view,Email
E000834B,2024-04-16,C00830,purchase,Email
E000835A,2024-04-18,C00831,page_view,Direct
E000835B,2024-04-18,C00831,purchase,Direct
E000836A,2024-04-18,C00832,page_view,Organic Search
E000836B,2024-04-18,C00832,purchase,Organic Search
E000837A,2024-04-18,C00833,page_view,Paid Social
E000837B,2024-04-18,C00833,purchase,Paid Social
E000838A,2024-04-19,C00834,page_view,Email
E000838B,2024-04-19,C00834,purchase,Email
E000839A,2024-04-19,C00835,page_view,Direct
E000839B,2024-04-19,C00835,purchase,Direct
E000840A,2024-04-20,C00836,page_view,Organic Search
E000840B,2024-04-20,C00836,purchase,Organic Search
E000841A,2024-04-20,C00837,page_view,Paid Social
E000841B,2024-04-20,C00837,purchase,Paid Social
E000842A,2024-04-21,C00838,page_view,Email
E000842B,2024-04-21,C00838,purchase,Email
E000843A,2024-04-21,C00839,page_view,Direct
E000843B,2024-04-21,C00839,purchase,Direct
E000844A,2024-04-21,C00840,page_view,Organic Search
E000844B,2024-04-21,C00840,purchase,Organic Search
E000845A,2024-04-21,C00841,page_view,Paid Social
E000845B,2024-04-21,C00841,purchase,Paid Social
E000846A,2024-04-21,C00842,page_view,Email
E000846B,2024-04-21,C00842,purchase,Email
E000847A,2024-04-21,C00843,page_view,Direct
E000847B,2024-04-21,C00843,purchase,Direct
E000848A,2024-04-22,C00844,page_view,Organic Search
E000848B,2024-04-22,C00844,purchase,Organic Search
E000849A,2024-04-23,C00845,page_view,Paid Social
E000849B,2024-04-23,C00845,purchase,Paid Social
E000850A,2024-04-23,C00846,page_view,Email
E000850B,2024-04-23,C00846,purchase,Email
E000851A,2024-04-23,C00847,page_view,Direct
E000851B,2024-04-23,C00847,purchase,Direct
E000852A,2024-04-23,C00848,page_view,Organic Search
E000852B,2024-04-23,C00848,purchase,Organic Search
E000853A,2024-04-24,C00849,page_view,Paid Social
E000853B,2024-04-24,C00849,purchase,Paid Social
E000854A,2024-04-24,C00850,page_view,Email
E000854B,2024-04-24,C00850,purchase,Email
E000855A,2024-04-25,C00851,page_view,Direct
E000855B,2024-04-25,C00851,purchase,Direct
E000856A,2024-04-26,C00852,page_view,Organic Search
E000856B,2024-04-26,C00852,purchase,Organic Search
E000857A,2024-04-26,C00853,page_view,Paid Social
E000857B,2024-04-26,C00853,purchase,Paid Social
E000858A,2024-04-26,C00854,page_view,Email
E000858B,2024-04-26,C00854,purchase,Email
E000859A,2024-04-28,C00855,page_view,Direct
E000859B,2024-04-28,C00855,purchase,Direct
E000860A,2024-04-28,C00856,page_view,Organic Search
E000860B,2024-04-28,C00856,purchase,Organic Search
E000861A,2024-04-28,C00857,page_view,Paid Social
E000861B,2024-04-28,C00857,purchase,Paid Social
E000862A,2024-04-28,C00858,page_view,Email
E000862B,2024-04-28,C00858,purchase,Email
E000863A,2024-04-28,C00859,page_view,Direct
E000863B,2024-04-28,C00859,purchase,Direct
E000864A,2024-04-28,C00860,page_view,Organic Search
E000864B,2024-04-28,C00860,purchase,Organic Search
E000865A,2024-04-29,C00861,page_view,Paid Social
E000865B,2024-04-29,C00861,purchase,Paid Social
E000866A,2024-04-30,C00862,page_view,Email
E000866B,2024-04-30,C00862,purchase,Email
E000867A,2024-05-04,C00863,page_view,Direct
E000867B,2024-05-04,C00863,purchase,Direct
E000868A,2024-05-04,C00864,page_view,Organic Search
E000868B,2024-05-04,C00864,purchase,Organic Search
E000869A,2024-05-04,C00865,page_view,Paid Social
E000869B,2024-05-04,C00865,purchase,Paid Social
E000870A,2024-05-04,C00866,page_view,Email
E000870B,2024-05-04,C00866,purchase,Email
E000871A,2024-05-04,C00867,page_view,Direct
E000871B,2024-05-04,C00867,purchase,Direct
E000872A,2024-05-05,C00868,page_view,Organic Search
E000872B,2024-05-05,C00868,purchase,Organic Search
E000873A,2024-05-05,C00869,page_view,Paid Social
E000873B,2024-05-05,C00869,purchase,Paid Social
E000874A,2024-05-05,C00870,page_view,Email
E000874B,2024-05-05,C00870,purchase,Email
E000875A,2024-05-06,C00871,page_view,Direct
E000875B,2024-05-06,C00871,purchase,Direct
E000876A,2024-05-07,C00872,page_view,Organic Search
E000876B,2024-05-07,C00872,purchase,Organic Search
E000877A,2024-05-07,C00873,page_view,Paid Social
E000877B,2024-05-07,C00873,purchase,Paid Social
E000878A,2024-05-08,C00874,page_view,Email
E000878B,2024-05-08,C00874,purchase,Email
E000879A,2024-05-09,C00875,page_view,Direct
E000879B,2024-05-09,C00875,purchase,Direct
E000880A,2024-05-09,C00876,page_view,Organic Search
E000880B,2024-05-09,C00876,purchase,Organic Search
E000881A,2024-05-11,C00877,page_view,Paid Social
E000881B,2024-05-11,C00877,purchase,Paid Social
E000882A,2024-05-11,C00878,page_view,Email
E000882B,2024-05-11,C00878,purchase,Email
E000883A,2024-05-11,C00879,page_view,Direct
E000883B,2024-05-11,C00879,purchase,Direct
E000884A,2024-05-11,C00880,page_view,Organic Search
E000884B,2024-05-11,C00880,purchase,Organic Search
E000885A,2024-05-12,C00881,page_view,Paid Social
E000885B,2024-05-12,C00881,purchase,Paid Social
E000886A,2024-05-14,C00882,page_view,Email
E000886B,2024-05-14,C00882,purchase,Email
E000887A,2024-05-14,C00883,page_view,Direct
E000887B,2024-05-14,C00883,purchase,Direct
E000888A,2024-05-15,C00884,page_view,Organic Search
E000888B,2024-05-15,C00884,purchase,Organic Search
E000889A,2024-05-15,C00885,page_view,Paid Social
E000889B,2024-05-15,C00885,purchase,Paid Social
E000890A,2024-05-16,C00886,page_view,Email
E000890B,2024-05-16,C00886,purchase,Email
E000891A,2024-05-16,C00887,page_view,Direct
E000891B,2024-05-16,C00887,purchase,Direct
E000892A,2024-05-16,C00888,page_view,Organic Search
E000892B,2024-05-16,C00888,purchase,Organic Search
E000893A,2024-05-17,C00889,page_view,Paid Social
E000893B,2024-05-17,C00889,purchase,Paid Social
E000894A,2024-05-17,C00890,page_view,Email
E000894B,2024-05-17,C00890,purchase,Email
E000895A,2024-05-18,C00891,page_view,Direct
E000895B,2024-05-18,C00891,purchase,Direct
E000896A,2024-05-18,C00892,page_view,Organic Search
E000896B,2024-05-18,C00892,purchase,Organic Search
E000897A,2024-05-18,C00893,page_view,Paid Social
E000897B,2024-05-18,C00893,purchase,Paid Social
E000898A,2024-05-18,C00894,page_view,Email
E000898B,2024-05-18,C00894,purchase,Email
E000899A,2024-05-19,C00895,page_view,Direct
E000899B,2024-05-19,C00895,purchase,Direct
E000900A,2024-05-20,C00896,page_view,Organic Search
E000900B,2024-05-20,C00896,purchase,Organic Search
E000901A,2024-05-21,C00897,page_view,Paid Social
E000901B,2024-05-21,C00897,purchase,Paid Social
E000902A,2024-05-21,C00898,page_view,Email
E000902B,2024-05-21,C00898,purchase,Email
E000903A,2024-05-22,C00899,page_view,Direct
E000903B,2024-05-22,C00899,purchase,Direct
E000904A,2024-05-23,C00900,page_view,Organic Search
E000904B,2024-05-23,C00900,purchase,Organic Search
E000905A,2024-05-24,C00901,page_view,Paid Social
E000905B,2024-05-24,C00901,purchase,Paid Social
E000906A,2024-05-24,C00902,page_view,Email
E000906B,2024-05-24,C00902,purchase,Email
E000907A,2024-05-24,C00903,page_view,Direct
E000907B,2024-05-24,C00903,purchase,Direct
E000908A,2024-05-24,C00904,page_view,Organic Search
E000908B,2024-05-24,C00904,purchase,Organic Search
E000909A,2024-05-25,C00905,page_view,Paid Social
E000909B,2024-05-25,C00905,purchase,Paid Social
E000910A,2024-05-25,C00906,page_view,Email
E000910B,2024-05-25,C00906,purchase,Email
E000911A,2024-05-25,C00907,page_view,Direct
E000911B,2024-05-25,C00907,purchase,Direct
E000912A,2024-05-26,C00908,page_view,Organic Search
E000912B,2024-05-26,C00908,purchase,Organic Search
E000913A,2024-05-26,C00909,page_view,Paid Social
E000913B,2024-05-26,C00909,purchase,Paid Social
E000914A,2024-05-26,C00910,page_view,Email
E000914B,2024-05-26,C00910,purchase,Email
E000915A,2024-05-27,C00911,page_view,Direct
E000915B,2024-05-27,C00911,purchase,Direct
E000916A,2024-05-27,C00912,page_view,Organic Search
E000916B,2024-05-27,C00912,purchase,Organic Search
E000917A,2024-05-27,C00913,page_view,Paid Social
E000917B,2024-05-27,C00913,purchase,Paid Social
E000918A,2024-05-27,C00914,page_view,Email
E000918B,2024-05-27,C00914,purchase,Email
E000919A,2024-05-27,C00915,page_view,Direct
E000919B,2024-05-27,C00915,purchase,Direct
E000920A,2024-05-27,C00916,page_view,Organic Search
E000920B,2024-05-27,C00916,purchase,Organic Search
E000921A,2024-05-27,C00917,page_view,Paid Social
E000921B,2024-05-27,C00917,purchase,Paid Social
E000922A,2024-05-28,C00918,page_view,Email
E000922B,2024-05-28,C00918,purchase,Email
E000923A,2024-05-28,C00919,page_view,Direct
E000923B,2024-05-28,C00919,purchase,Direct
E000924A,2024-05-28,C00920,page_view,Organic Search
E000924B,2024-05-28,C00920,purchase,Organic Search
E000925A,2024-05-29,C00921,page_view,Paid Social
E000925B,2024-05-29,C00921,purchase,Paid Social
E000926A,2024-05-29,C00922,page_view,Email
E000926B,2024-05-29,C00922,purchase,Email
E000927A,2024-05-30,C00923,page_view,Direct
E000927B,2024-05-30,C00923,purchase,Direct
E000928A,2024-05-31,C00924,page_view,Organic Search
E000928B,2024-05-31,C00924,purchase,Organic Search
E000929A,2024-05-31,C00925,page_view,Paid Social
E000929B,2024-05-31,C00925,purchase,Paid Social
E000930A,2024-06-01,C00926,page_view,Email
E000930B,2024-06-01,C00926,purchase,Email
E000931A,2024-06-02,C00927,page_view,Direct
E000931B,2024-06-02,C00927,purchase,Direct
E000932A,2024-06-03,C00928,page_view,Organic Search
E000932B,2024-06-03,C00928,purchase,Organic Search
E000933A,2024-06-03,C00929,page_view,Paid Social
E000933B,2024-06-03,C00929,purchase,Paid Social
E000934A,2024-06-04,C00930,page_view,Email
E000934B,2024-06-04,C00930,purchase,Email
E000935A,2024-06-04,C00931,page_view,Direct
E000935B,2024-06-04,C00931,purchase,Direct
E000936A,2024-06-05,C00932,page_view,Organic Search
E000936B,2024-06-05,C00932,purchase,Organic Search
E000937A,2024-06-07,C00933,page_view,Paid Social
E000937B,2024-06-07,C00933,purchase,Paid Social
E000938A,2024-06-08,C00934,page_view,Email
E000938B,2024-06-08,C00934,purchase,Email
E000939A,2024-06-09,C00935,page_view,Direct
E000939B,2024-06-09,C00935,purchase,Direct
E000940A,2024-06-09,C00936,page_view,Organic Search
E000940B,2024-06-09,C00936,purchase,Organic Search
E000941A,2024-06-09,C00044,page_view,Paid Social
E000941B,2024-06-09,C00044,purchase,Paid Social
E000942A,2024-06-10,C00937,page_view,Email
E000942B,2024-06-10,C00937,purchase,Email
E000943A,2024-06-12,C00938,page_view,Direct
E000943B,2024-06-12,C00938,purchase,Direct
E000944A,2024-06-12,C00939,page_view,Organic Search
E000944B,2024-06-12,C00939,purchase,Organic Search
E000945A,2024-06-12,C00940,page_view,Paid Social
E000945B,2024-06-12,C00940,purchase,Paid Social
E000946A,2024-06-14,C00941,page_view,Email
E000946B,2024-06-14,C00941,purchase,Email
E000947A,2024-06-15,C00942,page_view,Direct
E000947B,2024-06-15,C00942,purchase,Direct
E000948A,2024-06-15,C00943,page_view,Organic Search
E000948B,2024-06-15,C00943,purchase,Organic Search
E000949A,2024-06-15,C00944,page_view,Paid Social
E000949B,2024-06-15,C00944,purchase,Paid Social
E000950A,2024-06-16,C00945,page_view,Email
E000950B,2024-06-16,C00945,purchase,Email
E000951A,2024-06-18,C00946,page_view,Direct
E000951B,2024-06-18,C00946,purchase,Direct
E000952A,2024-06-18,C00947,page_view,Organic Search
E000952B,2024-06-18,C00947,purchase,Organic Search
E000953A,2024-06-18,C00948,page_view,Paid Social
E000953B,2024-06-18,C00948,purchase,Paid Social
E000954A,2024-06-19,C00949,page_view,Email
E000954B,2024-06-19,C00949,purchase,Email
E000955A,2024-06-19,C00950,page_view,Direct
E000955B,2024-06-19,C00950,purchase,Direct
E000956A,2024-06-20,C00951,page_view,Organic Search
E000956B,2024-06-20,C00951,purchase,Organic Search
E000957A,2024-06-20,C00952,page_view,Paid Social
E000957B,2024-06-20,C00952,purchase,Paid Social
E000958A,2024-06-21,C00953,page_view,Email
E000958B,2024-06-21,C00953,purchase,Email
E000959A,2024-06-21,C00954,page_view,Direct
E000959B,2024-06-21,C00954,purchase,Direct
E000960A,2024-06-22,C00955,page_view,Organic Search
E000960B,2024-06-22,C00955,purchase,Organic Search
E000961A,2024-06-23,C00956,page_view,Paid Social
E000961B,2024-06-23,C00956,purchase,Paid Social
E000962A,2024-06-23,C00957,page_view,Email
E000962B,2024-06-23,C00957,purchase,Email
E000963A,2024-06-24,C00958,page_view,Direct
E000963B,2024-06-24,C00958,purchase,Direct
E000964A,2024-06-24,C00959,page_view,Organic Search
E000964B,2024-06-24,C00959,purchase,Organic Search
E000965A,2024-06-24,C00960,page_view,Paid Social
E000965B,2024-06-24,C00960,purchase,Paid Social
E000966A,2024-06-25,C00961,page_view,Email
E000966B,2024-06-25,C00961,purchase,Email
E000967A,2024-06-26,C00962,page_view,Direct
E000967B,2024-06-26,C00962,purchase,Direct
E000968A,2024-06-26,C00963,page_view,Organic Search
E000968B,2024-06-26,C00963,purchase,Organic Search
E000969A,2024-06-28,C00964,page_view,Paid Social
E000969B,2024-06-28,C00964,purchase,Paid Social
E000970A,2024-06-28,C00965,page_view,Email
E000970B,2024-06-28,C00965,purchase,Email
E000971A,2024-06-29,C00966,page_view,Direct
E000971B,2024-06-29,C00966,purchase,Direct
E000972A,2024-06-30,C00967,page_view,Organic Search
E000972B,2024-06-30,C00967,purchase,Organic Search
E000973A,2024-06-30,C00968,page_view,Paid Social
E000973B,2024-06-30,C00968,purchase,Paid Social
E000974A,2024-07-01,C00969,page_view,Email
E000974B,2024-07-01,C00969,purchase,Email
E000975A,2024-07-01,C00970,page_view,Direct
E000975B,2024-07-01,C00970,purchase,Direct
E000976A,2024-07-02,C00971,page_view,Organic Search
E000976B,2024-07-02,C00971,purchase,Organic Search
E000977A,2024-07-02,C00972,page_view,Paid Social
E000977B,2024-07-02,C00972,purchase,Paid Social
E000978A,2024-07-03,C00973,page_view,Email
E000978B,2024-07-03,C00973,purchase,Email
E000979A,2024-07-03,C00974,page_view,Direct
E000979B,2024-07-03,C00974,purchase,Direct
E000980A,2024-07-04,C00975,page_view,Organic Search
